path,label,speaker_id,fake_level,duration,source_dataset,audio_base_id
train\real\LibriTTS\6258\6258_49755_000024_000002_004867.wav,real,6258,0,5.0,LibriTTS,6258_49755_000024_000002
train\real\LibriTTS\6927\6927_86043_000029_000000_004868.wav,real,6927,0,7.058,LibriTTS,6927_86043_000029_000000
train\real\LibriTTS\6060\6060_106611_000005_000006_004869.wav,real,6060,0,7.993,LibriTTS,6060_106611_000005_000006
train\real\LibriTTS\79\79_121541_000011_000000_004870.wav,real,79,0,7.897,LibriTTS,79_121541_000011_000000
train\real\LibriTTS\764\764_132272_000005_000011_004871.wav,real,764,0,7.249,LibriTTS,764_132272_000005_000011
train\real\LibriTTS\764\764_132272_000005_000011_004872.wav,real,764,0,5.52,LibriTTS,764_132272_000005_000011
train\real\LibriTTS\984\984_137154_000009_000003_004873.wav,real,984,0,5.211,LibriTTS,984_137154_000009_000003
train\real\LibriTTS\984\984_137154_000009_000003_004874.wav,real,984,0,5.285,LibriTTS,984_137154_000009_000003
train\real\LibriTTS\7481\7481_101276_000088_000000_004875.wav,real,7481,0,5.212,LibriTTS,7481_101276_000088_000000
train\real\LibriTTS\3370\3370_724_000025_000004_004876.wav,real,3370,0,5.402,LibriTTS,3370_724_000025_000004
train\real\LibriTTS\318\318_124224_000022_000001_004877.wav,real,318,0,5.192,LibriTTS,318_124224_000022_000001
train\real\LibriTTS\6458\6458_61323_000006_000001_004878.wav,real,6458,0,5.929,LibriTTS,6458_61323_000006_000001
train\real\LibriTTS\7313\7313_91072_000001_000005_004879.wav,real,7313,0,7.16,LibriTTS,7313_91072_000001_000005
train\real\LibriTTS\511\511_131226_000038_000000_004880.wav,real,511,0,5.559,LibriTTS,511_131226_000038_000000
train\real\LibriTTS\480\480_126336_000011_000007_004881.wav,real,480,0,5.897,LibriTTS,480_126336_000011_000007
train\real\LibriTTS\3274\3274_163518_000027_000001_004882.wav,real,3274,0,5.238,LibriTTS,3274_163518_000027_000001
train\real\LibriTTS\4957\4957_23295_000042_000003_004883.wav,real,4957,0,8.783,LibriTTS,4957_23295_000042_000003
train\real\LibriTTS\1226\1226_141279_000006_000003_004884.wav,real,1226,0,6.833,LibriTTS,1226_141279_000006_000003
train\real\LibriTTS\2827\2827_170440_000005_000001_004885.wav,real,2827,0,6.872,LibriTTS,2827_170440_000005_000001
train\real\LibriTTS\6555\6555_398_000019_000001_004886.wav,real,6555,0,5.924,LibriTTS,6555_398_000019_000001
train\real\LibriTTS\3274\3274_163518_000092_000002_004887.wav,real,3274,0,7.352,LibriTTS,3274_163518_000092_000002
train\real\LibriTTS\3274\3274_163518_000092_000002_004888.wav,real,3274,0,6.092,LibriTTS,3274_163518_000092_000002
train\real\LibriTTS\4945\4945_29091_000012_000002_004889.wav,real,4945,0,5.502,LibriTTS,4945_29091_000012_000002
train\real\LibriTTS\4945\4945_29091_000012_000002_004890.wav,real,4945,0,9.917,LibriTTS,4945_29091_000012_000002
train\real\LibriTTS\329\329_861_000021_000002_004891.wav,real,329,0,5.168,LibriTTS,329_861_000021_000002
train\real\LibriTTS\6286\6286_69422_000035_000000_004892.wav,real,6286,0,8.052,LibriTTS,6286_69422_000035_000000
train\real\LibriTTS\6550\6550_53320_000017_000004_004893.wav,real,6550,0,9.923,LibriTTS,6550_53320_000017_000004
train\real\LibriTTS\2960\2960_155152_000021_000003_004894.wav,real,2960,0,5.108,LibriTTS,2960_155152_000021_000003
train\real\LibriTTS\2960\2960_155152_000021_000003_004895.wav,real,2960,0,5.004,LibriTTS,2960_155152_000021_000003
train\real\LibriTTS\5290\5290_39475_000025_000001_004896.wav,real,5290,0,6.195,LibriTTS,5290_39475_000025_000001
train\real\LibriTTS\5290\5290_39475_000025_000001_004897.wav,real,5290,0,5.979,LibriTTS,5290_39475_000025_000001
train\real\LibriTTS\8573\8573_286306_000007_000002_004898.wav,real,8573,0,7.255,LibriTTS,8573_286306_000007_000002
train\real\LibriTTS\8573\8573_286306_000007_000002_004899.wav,real,8573,0,5.565,LibriTTS,8573_286306_000007_000002
train\real\LibriTTS\8573\8573_286306_000007_000002_004900.wav,real,8573,0,6.799,LibriTTS,8573_286306_000007_000002
train\real\LibriTTS\7240\7240_92200_000022_000000_004901.wav,real,7240,0,6.873,LibriTTS,7240_92200_000022_000000
train\real\LibriTTS\7484\7484_39971_000004_000009_004902.wav,real,7484,0,7.001,LibriTTS,7484_39971_000004_000009
train\real\LibriTTS\274\274_121398_000038_000002_004903.wav,real,274,0,5.23,LibriTTS,274_121398_000038_000002
train\real\LibriTTS\5985\5985_63885_000023_000002_004904.wav,real,5985,0,5.157,LibriTTS,5985_63885_000023_000002
train\real\LibriTTS\953\953_130625_000069_000004_004905.wav,real,953,0,6.302,LibriTTS,953_130625_000069_000004
train\real\LibriTTS\953\953_130625_000069_000004_004906.wav,real,953,0,6.377,LibriTTS,953_130625_000069_000004
train\real\LibriTTS\2592\2592_5341_000070_000000_004907.wav,real,2592,0,7.764,LibriTTS,2592_5341_000070_000000
train\real\LibriTTS\2592\2592_5341_000070_000000_004908.wav,real,2592,0,5.029,LibriTTS,2592_5341_000070_000000
train\real\LibriTTS\4837\4837_285896_000019_000006_004909.wav,real,4837,0,6.48,LibriTTS,4837_285896_000019_000006
train\real\LibriTTS\1777\1777_142750_000022_000001_004910.wav,real,1777,0,6.525,LibriTTS,1777_142750_000022_000001
train\real\LibriTTS\1777\1777_142750_000022_000001_004911.wav,real,1777,0,5.162,LibriTTS,1777_142750_000022_000001
train\real\LibriTTS\8820\8820_294114_000013_000013_004912.wav,real,8820,0,9.374,LibriTTS,8820_294114_000013_000013
train\real\LibriTTS\8195\8195_117382_000052_000005_004913.wav,real,8195,0,9.476,LibriTTS,8195_117382_000052_000005
train\real\LibriTTS\8195\8195_117382_000052_000005_004914.wav,real,8195,0,8.139,LibriTTS,8195_117382_000052_000005
train\real\LibriTTS\5876\5876_10347_000043_000016_004915.wav,real,5876,0,5.905,LibriTTS,5876_10347_000043_000016
train\real\LibriTTS\5876\5876_10347_000043_000016_004916.wav,real,5876,0,6.854,LibriTTS,5876_10347_000043_000016
train\real\LibriTTS\5876\5876_10347_000043_000016_004917.wav,real,5876,0,7.729,LibriTTS,5876_10347_000043_000016
train\real\LibriTTS\510\510_130103_000032_000000_004918.wav,real,510,0,5.12,LibriTTS,510_130103_000032_000000
train\real\LibriTTS\4839\4839_15305_000001_000005_004919.wav,real,4839,0,5.076,LibriTTS,4839_15305_000001_000005
train\real\LibriTTS\8410\8410_278217_000086_000000_004920.wav,real,8410,0,6.176,LibriTTS,8410_278217_000086_000000
train\real\LibriTTS\7832\7832_114468_000002_000000_004921.wav,real,7832,0,8.522,LibriTTS,7832_114468_000002_000000
train\real\LibriTTS\7832\7832_114468_000002_000000_004922.wav,real,7832,0,9.382,LibriTTS,7832_114468_000002_000000
train\real\LibriTTS\7837\7837_109173_000007_000002_004923.wav,real,7837,0,7.896,LibriTTS,7837_109173_000007_000002
train\real\LibriTTS\2573\2573_178449_000043_000000_004924.wav,real,2573,0,7.309,LibriTTS,2573_178449_000043_000000
train\real\LibriTTS\4039\4039_184266_000042_000000_004925.wav,real,4039,0,7.751,LibriTTS,4039_184266_000042_000000
train\real\LibriTTS\7069\7069_246904_000024_000001_004926.wav,real,7069,0,5.745,LibriTTS,7069_246904_000024_000001
train\real\LibriTTS\7949\7949_39970_000016_000003_004927.wav,real,7949,0,6.264,LibriTTS,7949_39970_000016_000003
train\real\LibriTTS\7949\7949_39970_000016_000003_004928.wav,real,7949,0,5.045,LibriTTS,7949_39970_000016_000003
train\real\LibriTTS\8119\8119_115687_000022_000007_004929.wav,real,8119,0,7.782,LibriTTS,8119_115687_000022_000007
train\real\LibriTTS\7139\7139_88748_000051_000000_004930.wav,real,7139,0,5.019,LibriTTS,7139_88748_000051_000000
train\real\LibriTTS\7802\7802_104394_000004_000000_004931.wav,real,7802,0,5.188,LibriTTS,7802_104394_000004_000000
train\real\LibriTTS\2751\2751_142363_000007_000006_004932.wav,real,2751,0,9.511,LibriTTS,2751_142363_000007_000006
train\real\LibriTTS\7030\7030_64588_000008_000002_004933.wav,real,7030,0,5.05,LibriTTS,7030_64588_000008_000002
train\real\LibriTTS\7030\7030_64588_000008_000002_004934.wav,real,7030,0,5.442,LibriTTS,7030_64588_000008_000002
train\real\LibriTTS\7384\7384_84010_000063_000000_004935.wav,real,7384,0,8.421,LibriTTS,7384_84010_000063_000000
train\real\LibriTTS\7384\7384_84010_000063_000000_004936.wav,real,7384,0,5.127,LibriTTS,7384_84010_000063_000000
train\real\LibriTTS\511\511_131228_000028_000002_004937.wav,real,511,0,6.842,LibriTTS,511_131228_000028_000002
train\real\LibriTTS\7688\7688_112187_000039_000007_004938.wav,real,7688,0,5.439,LibriTTS,7688_112187_000039_000007
train\real\LibriTTS\3513\3513_7741_000069_000000_004939.wav,real,3513,0,7.294,LibriTTS,3513_7741_000069_000000
train\real\LibriTTS\8772\8772_270777_000017_000005_004940.wav,real,8772,0,8.44,LibriTTS,8772_270777_000017_000005
train\real\LibriTTS\8772\8772_270777_000017_000005_004941.wav,real,8772,0,5.723,LibriTTS,8772_270777_000017_000005
train\real\LibriTTS\8772\8772_270777_000017_000005_004942.wav,real,8772,0,6.853,LibriTTS,8772_270777_000017_000005
train\real\LibriTTS\3185\3185_163505_000050_000000_004943.wav,real,3185,0,9.069,LibriTTS,3185_163505_000050_000000
train\real\LibriTTS\3540\3540_163612_000181_000000_004944.wav,real,3540,0,8.505,LibriTTS,3540_163612_000181_000000
train\real\LibriTTS\3540\3540_163612_000181_000000_004945.wav,real,3540,0,5.155,LibriTTS,3540_163612_000181_000000
train\real\LibriTTS\6139\6139_58868_000022_000000_004946.wav,real,6139,0,7.573,LibriTTS,6139_58868_000022_000000
train\real\LibriTTS\7247\7247_77778_000018_000005_004947.wav,real,7247,0,7.176,LibriTTS,7247_77778_000018_000005
train\real\LibriTTS\7247\7247_77778_000018_000005_004948.wav,real,7247,0,6.694,LibriTTS,7247_77778_000018_000005
train\real\LibriTTS\1826\1826_142752_000005_000000_004949.wav,real,1826,0,5.888,LibriTTS,1826_142752_000005_000000
train\real\LibriTTS\7276\7276_90847_000037_000004_004950.wav,real,7276,0,7.341,LibriTTS,7276_90847_000037_000004
train\real\LibriTTS\1769\1769_143484_000009_000003_004951.wav,real,1769,0,6.125,LibriTTS,1769_143484_000009_000003
train\real\LibriTTS\8193\8193_116804_000010_000000_004952.wav,real,8193,0,7.606,LibriTTS,8193_116804_000010_000000
train\real\LibriTTS\8758\8758_291168_000011_000001_004953.wav,real,8758,0,8.132,LibriTTS,8758_291168_000011_000001
train\real\LibriTTS\359\359_128761_000032_000004_004954.wav,real,359,0,5.551,LibriTTS,359_128761_000032_000004
train\real\LibriTTS\3119\3119_163527_000064_000001_004955.wav,real,3119,0,5.017,LibriTTS,3119_163527_000064_000001
train\real\LibriTTS\2045\2045_158081_000123_000000_004956.wav,real,2045,0,5.207,LibriTTS,2045_158081_000123_000000
train\real\LibriTTS\8545\8545_287671_000016_000003_004957.wav,real,8545,0,5.347,LibriTTS,8545_287671_000016_000003
train\real\LibriTTS\8545\8545_287671_000016_000003_004958.wav,real,8545,0,5.721,LibriTTS,8545_287671_000016_000003
train\real\LibriTTS\8545\8545_287671_000016_000003_004959.wav,real,8545,0,5.281,LibriTTS,8545_287671_000016_000003
train\real\LibriTTS\8194\8194_89388_000006_000005_004960.wav,real,8194,0,5.003,LibriTTS,8194_89388_000006_000005
train\real\LibriTTS\8494\8494_244431_000023_000002_004961.wav,real,8494,0,5.214,LibriTTS,8494_244431_000023_000002
train\real\LibriTTS\7525\7525_101265_000050_000001_004962.wav,real,7525,0,8.783,LibriTTS,7525_101265_000050_000001
train\real\LibriTTS\7285\7285_72200_000007_000000_004963.wav,real,7285,0,8.944,LibriTTS,7285_72200_000007_000000
train\real\LibriTTS\337\337_123025_000033_000000_004964.wav,real,337,0,8.343,LibriTTS,337_123025_000033_000000
train\real\LibriTTS\337\337_123025_000033_000000_004965.wav,real,337,0,5.022,LibriTTS,337_123025_000033_000000
train\real\LibriTTS\2960\2960_155151_000013_000005_004966.wav,real,2960,0,5.945,LibriTTS,2960_155151_000013_000005
train\real\LibriTTS\2853\2853_164187_000044_000001_004967.wav,real,2853,0,6.453,LibriTTS,2853_164187_000044_000001
train\real\LibriTTS\278\278_127215_000025_000006_004968.wav,real,278,0,6.34,LibriTTS,278_127215_000025_000006
train\real\LibriTTS\278\278_127215_000025_000006_004969.wav,real,278,0,7.571,LibriTTS,278_127215_000025_000006
train\real\LibriTTS\278\278_127215_000025_000006_004970.wav,real,278,0,6.241,LibriTTS,278_127215_000025_000006
train\real\LibriTTS\7688\7688_112187_000002_000001_004971.wav,real,7688,0,5.436,LibriTTS,7688_112187_000002_000001
train\real\LibriTTS\4148\4148_183988_000012_000000_004972.wav,real,4148,0,8.063,LibriTTS,4148_183988_000012_000000
train\real\LibriTTS\1195\1195_135814_000038_000000_004973.wav,real,1195,0,7.008,LibriTTS,1195_135814_000038_000000
train\real\LibriTTS\1806\1806_143948_000040_000001_004974.wav,real,1806,0,5.779,LibriTTS,1806_143948_000040_000001
train\real\LibriTTS\4438\4438_52195_000006_000001_004975.wav,real,4438,0,5.535,LibriTTS,4438_52195_000006_000001
train\real\LibriTTS\1678\1678_142279_000014_000000_004976.wav,real,1678,0,7.657,LibriTTS,1678_142279_000014_000000
train\real\LibriTTS\2999\2999_156968_000017_000000_004977.wav,real,2999,0,6.509,LibriTTS,2999_156968_000017_000000
train\real\LibriTTS\2999\2999_156968_000017_000000_004978.wav,real,2999,0,6.527,LibriTTS,2999_156968_000017_000000
train\real\LibriTTS\2999\2999_156968_000017_000000_004979.wav,real,2999,0,5.999,LibriTTS,2999_156968_000017_000000
train\real\LibriTTS\7335\7335_290365_000023_000002_004980.wav,real,7335,0,7.611,LibriTTS,7335_290365_000023_000002
train\real\LibriTTS\6763\6763_74798_000002_000004_004981.wav,real,6763,0,8.927,LibriTTS,6763_74798_000002_000004
train\real\LibriTTS\3008\3008_164328_000076_000002_004982.wav,real,3008,0,5.508,LibriTTS,3008_164328_000076_000002
train\real\LibriTTS\339\339_132717_000048_000000_004983.wav,real,339,0,5.013,LibriTTS,339_132717_000048_000000
train\real\LibriTTS\79\79_121541_000180_000000_004984.wav,real,79,0,7.405,LibriTTS,79_121541_000180_000000
train\real\LibriTTS\1482\1482_140071_000053_000000_004985.wav,real,1482,0,9.455,LibriTTS,1482_140071_000053_000000
train\real\LibriTTS\1482\1482_140071_000053_000000_004986.wav,real,1482,0,5.016,LibriTTS,1482_140071_000053_000000
train\real\LibriTTS\1322\1322_137589_000014_000007_004987.wav,real,1322,0,6.249,LibriTTS,1322_137589_000014_000007
train\real\LibriTTS\7030\7030_64588_000011_000001_004988.wav,real,7030,0,7.572,LibriTTS,7030_64588_000011_000001
train\real\LibriTTS\3851\3851_9210_000016_000002_004989.wav,real,3851,0,8.028,LibriTTS,3851_9210_000016_000002
train\real\LibriTTS\5293\5293_82020_000012_000004_004990.wav,real,5293,0,8.783,LibriTTS,5293_82020_000012_000004
train\real\LibriTTS\5293\5293_82020_000012_000004_004991.wav,real,5293,0,5.041,LibriTTS,5293_82020_000012_000004
train\real\LibriTTS\3972\3972_185074_000007_000002_004992.wav,real,3972,0,8.629,LibriTTS,3972_185074_000007_000002
train\real\LibriTTS\3972\3972_185074_000007_000002_004993.wav,real,3972,0,5.323,LibriTTS,3972_185074_000007_000002
train\real\LibriTTS\8742\8742_245708_000023_000004_004994.wav,real,8742,0,6.302,LibriTTS,8742_245708_000023_000004
train\real\LibriTTS\8573\8573_286306_000045_000001_004995.wav,real,8573,0,5.683,LibriTTS,8573_286306_000045_000001
train\real\LibriTTS\2598\2598_4662_000033_000000_004996.wav,real,2598,0,5.14,LibriTTS,2598_4662_000033_000000
train\real\LibriTTS\6352\6352_83633_000005_000018_004997.wav,real,6352,0,5.255,LibriTTS,6352_83633_000005_000018
train\real\LibriTTS\6352\6352_83633_000005_000018_004998.wav,real,6352,0,5.605,LibriTTS,6352_83633_000005_000018
train\real\LibriTTS\6499\6499_87508_000052_000000_004999.wav,real,6499,0,5.742,LibriTTS,6499_87508_000052_000000
train\real\LibriTTS\242\242_126842_000027_000000_005000.wav,real,242,0,5.014,LibriTTS,242_126842_000027_000000
train\real\LibriTTS\5740\5740_97593_000044_000001_005001.wav,real,5740,0,7.019,LibriTTS,5740_97593_000044_000001
train\real\LibriTTS\3645\3645_186230_000078_000000_005002.wav,real,3645,0,6.385,LibriTTS,3645_186230_000078_000000
train\real\LibriTTS\3630\3630_24758_000006_000004_005003.wav,real,3630,0,5.553,LibriTTS,3630_24758_000006_000004
train\real\LibriTTS\8193\8193_116804_000036_000003_005004.wav,real,8193,0,5.526,LibriTTS,8193_116804_000036_000003
train\real\LibriTTS\1265\1265_135635_000029_000000_005005.wav,real,1265,0,8.155,LibriTTS,1265_135635_000029_000000
train\real\LibriTTS\4133\4133_6541_000020_000000_005006.wav,real,4133,0,6.458,LibriTTS,4133_6541_000020_000000
train\real\LibriTTS\5133\5133_80690_000015_000000_005007.wav,real,5133,0,5.121,LibriTTS,5133_80690_000015_000000
train\real\LibriTTS\1392\1392_128240_000025_000000_005008.wav,real,1392,0,8.715,LibriTTS,1392_128240_000025_000000
train\real\LibriTTS\5717\5717_94876_000027_000001_005009.wav,real,5717,0,6.174,LibriTTS,5717_94876_000027_000001
train\real\LibriTTS\5717\5717_94876_000027_000001_005010.wav,real,5717,0,5.179,LibriTTS,5717_94876_000027_000001
train\real\LibriTTS\8011\8011_117866_000019_000001_005011.wav,real,8011,0,6.309,LibriTTS,8011_117866_000019_000001
train\real\LibriTTS\9022\9022_282383_000010_000001_005012.wav,real,9022,0,6.642,LibriTTS,9022_282383_000010_000001
train\real\LibriTTS\7095\7095_88483_000016_000003_005013.wav,real,7095,0,5.643,LibriTTS,7095_88483_000016_000003
train\real\LibriTTS\8152\8152_258993_000016_000003_005014.wav,real,8152,0,7.879,LibriTTS,8152_258993_000016_000003
train\real\LibriTTS\5093\5093_39749_000006_000005_005015.wav,real,5093,0,9.109,LibriTTS,5093_39749_000006_000005
train\real\LibriTTS\5093\5093_39749_000006_000005_005016.wav,real,5093,0,5.064,LibriTTS,5093_39749_000006_000005
train\real\LibriTTS\511\511_131228_000078_000004_005017.wav,real,511,0,5.236,LibriTTS,511_131228_000078_000004
train\real\LibriTTS\8193\8193_116805_000015_000001_005018.wav,real,8193,0,5.013,LibriTTS,8193_116805_000015_000001
train\real\LibriTTS\1348\1348_135826_000027_000000_005019.wav,real,1348,0,7.281,LibriTTS,1348_135826_000027_000000
train\real\LibriTTS\6993\6993_83607_000002_000005_005020.wav,real,6993,0,8.303,LibriTTS,6993_83607_000002_000005
train\real\LibriTTS\1050\1050_134121_000010_000000_005021.wav,real,1050,0,5.198,LibriTTS,1050_134121_000010_000000
train\real\LibriTTS\6673\6673_72311_000077_000001_005022.wav,real,6673,0,8.507,LibriTTS,6673_72311_000077_000001
train\real\LibriTTS\5092\5092_28462_000045_000013_005023.wav,real,5092,0,5.497,LibriTTS,5092_28462_000045_000013
train\real\LibriTTS\731\731_365_000020_000001_005024.wav,real,731,0,5.684,LibriTTS,731_365_000020_000001
train\real\LibriTTS\1259\1259_137770_000030_000007_005025.wav,real,1259,0,5.214,LibriTTS,1259_137770_000030_000007
train\real\LibriTTS\984\984_137141_000026_000005_005026.wav,real,984,0,5.057,LibriTTS,984_137141_000026_000005
train\real\LibriTTS\501\501_125128_000037_000001_005027.wav,real,501,0,6.017,LibriTTS,501_125128_000037_000001
train\real\LibriTTS\5290\5290_26685_000068_000002_005028.wav,real,5290,0,5.204,LibriTTS,5290_26685_000068_000002
train\real\LibriTTS\7569\7569_102232_000028_000005_005029.wav,real,7569,0,8.256,LibriTTS,7569_102232_000028_000005
train\real\LibriTTS\5618\5618_48830_000035_000000_005030.wav,real,5618,0,5.524,LibriTTS,5618_48830_000035_000000
train\real\LibriTTS\81\81_121543_000194_000000_005031.wav,real,81,0,7.196,LibriTTS,81_121543_000194_000000
train\real\LibriTTS\711\711_187466_000034_000002_005032.wav,real,711,0,7.51,LibriTTS,711_187466_000034_000002
train\real\LibriTTS\711\711_187466_000034_000002_005033.wav,real,711,0,5.276,LibriTTS,711_187466_000034_000002
train\real\LibriTTS\2774\2774_131722_000010_000000_005034.wav,real,2774,0,5.102,LibriTTS,2774_131722_000010_000000
train\real\LibriTTS\3584\3584_178748_000013_000000_005035.wav,real,3584,0,5.965,LibriTTS,3584_178748_000013_000000
train\real\LibriTTS\258\258_121528_000010_000001_005036.wav,real,258,0,5.643,LibriTTS,258_121528_000010_000001
train\real\LibriTTS\3119\3119_163527_000088_000001_005037.wav,real,3119,0,5.155,LibriTTS,3119_163527_000088_000001
